,nodes,rho,network,beta,lambda,physical_infectivity,factor,hidden_infectivity,aware,infected
199,1000,0.2,barabassi,0.47368421052631576,1.0,0.4,0.01,0.6,0.8522258064516129,0.5180645161290323
200,1000,0.2,barabassi,0.5263157894736842,0.0,0.4,0.01,0.6,0.8067741935483871,0.6518709677419355
201,1000,0.2,barabassi,0.5263157894736842,0.05263157894736842,0.4,0.01,0.6,0.8330645161290323,0.5892903225806452
202,1000,0.2,barabassi,0.5263157894736842,0.10526315789473684,0.4,0.01,0.6,0.8416451612903225,0.5531290322580645
203,1000,0.2,barabassi,0.5263157894736842,0.15789473684210525,0.4,0.01,0.6,0.8459677419354839,0.5431935483870969
204,1000,0.2,barabassi,0.5263157894736842,0.21052631578947367,0.4,0.01,0.6,0.8470322580645161,0.5279354838709677
205,1000,0.2,barabassi,0.5263157894736842,0.2631578947368421,0.4,0.01,0.6,0.8521290322580645,0.5276774193548387
206,1000,0.2,barabassi,0.5263157894736842,0.3157894736842105,0.4,0.01,0.6,0.8514516129032258,0.5193870967741936
207,1000,0.2,barabassi,0.5263157894736842,0.3684210526315789,0.4,0.01,0.6,0.8524516129032258,0.5193225806451613
208,1000,0.2,barabassi,0.5263157894736842,0.42105263157894735,0.4,0.01,0.6,0.8524193548387097,0.5156451612903226
209,1000,0.2,barabassi,0.5263157894736842,0.47368421052631576,0.4,0.01,0.6,0.8554838709677419,0.5163548387096775
210,1000,0.2,barabassi,0.5263157894736842,0.5263157894736842,0.4,0.01,0.6,0.849741935483871,0.519
211,1000,0.2,barabassi,0.5263157894736842,0.5789473684210527,0.4,0.01,0.6,0.8524838709677419,0.5173548387096775
212,1000,0.2,barabassi,0.5263157894736842,0.631578947368421,0.4,0.01,0.6,0.8537096774193549,0.5172903225806451
213,1000,0.2,barabassi,0.5263157894736842,0.6842105263157894,0.4,0.01,0.6,0.8534193548387097,0.513
214,1000,0.2,barabassi,0.5263157894736842,0.7368421052631579,0.4,0.01,0.6,0.8521612903225806,0.5157096774193549
215,1000,0.2,barabassi,0.5263157894736842,0.7894736842105263,0.4,0.01,0.6,0.8512580645161291,0.5183548387096775
216,1000,0.2,barabassi,0.5263157894736842,0.8421052631578947,0.4,0.01,0.6,0.8509032258064516,0.5128064516129032
217,1000,0.2,barabassi,0.5263157894736842,0.894736842105263,0.4,0.01,0.6,0.852516129032258,0.5153870967741936
218,1000,0.2,barabassi,0.5263157894736842,0.9473684210526315,0.4,0.01,0.6,0.8522580645161291,0.5220967741935484
219,1000,0.2,barabassi,0.5263157894736842,1.0,0.4,0.01,0.6,0.8528064516129031,0.5199354838709677
220,1000,0.2,barabassi,0.5789473684210527,0.0,0.4,0.01,0.6,0.8119677419354839,0.6556129032258065
221,1000,0.2,barabassi,0.5789473684210527,0.05263157894736842,0.4,0.01,0.6,0.8342903225806452,0.5864516129032259
222,1000,0.2,barabassi,0.5789473684210527,0.10526315789473684,0.4,0.01,0.6,0.843516129032258,0.5560322580645161
223,1000,0.2,barabassi,0.5789473684210527,0.15789473684210525,0.4,0.01,0.6,0.8471612903225806,0.5438709677419354
224,1000,0.2,barabassi,0.5789473684210527,0.21052631578947367,0.4,0.01,0.6,0.8475806451612904,0.5294516129032258
225,1000,0.2,barabassi,0.5789473684210527,0.2631578947368421,0.4,0.01,0.6,0.851741935483871,0.5220967741935484
226,1000,0.2,barabassi,0.5789473684210527,0.3157894736842105,0.4,0.01,0.6,0.8519677419354839,0.5237096774193549
227,1000,0.2,barabassi,0.5789473684210527,0.3684210526315789,0.4,0.01,0.6,0.8508064516129031,0.5207096774193549
228,1000,0.2,barabassi,0.5789473684210527,0.42105263157894735,0.4,0.01,0.6,0.8541612903225806,0.5240322580645161
229,1000,0.2,barabassi,0.5789473684210527,0.47368421052631576,0.4,0.01,0.6,0.8529677419354839,0.5206129032258064
230,1000,0.2,barabassi,0.5789473684210527,0.5263157894736842,0.4,0.01,0.6,0.8494516129032259,0.5175806451612903
231,1000,0.2,barabassi,0.5789473684210527,0.5789473684210527,0.4,0.01,0.6,0.8516129032258065,0.5191935483870969
232,1000,0.2,barabassi,0.5789473684210527,0.631578947368421,0.4,0.01,0.6,0.8528064516129031,0.5151612903225806
233,1000,0.2,barabassi,0.5789473684210527,0.6842105263157894,0.4,0.01,0.6,0.8539032258064516,0.5185161290322581
234,1000,0.2,barabassi,0.5789473684210527,0.7368421052631579,0.4,0.01,0.6,0.8502903225806451,0.5163225806451613
235,1000,0.2,barabassi,0.5789473684210527,0.7894736842105263,0.4,0.01,0.6,0.8512580645161291,0.5183225806451613
236,1000,0.2,barabassi,0.5789473684210527,0.8421052631578947,0.4,0.01,0.6,0.8520645161290323,0.5164516129032258
237,1000,0.2,barabassi,0.5789473684210527,0.894736842105263,0.4,0.01,0.6,0.8512903225806451,0.5175161290322581
238,1000,0.2,barabassi,0.5789473684210527,0.9473684210526315,0.4,0.01,0.6,0.8511935483870968,0.515258064516129
239,1000,0.2,barabassi,0.5789473684210527,1.0,0.4,0.01,0.6,0.8514193548387097,0.5207419354838709
240,1000,0.2,barabassi,0.631578947368421,0.0,0.4,0.01,0.6,0.8130967741935484,0.6544193548387096
241,1000,0.2,barabassi,0.631578947368421,0.05263157894736842,0.4,0.01,0.6,0.8355483870967741,0.5907096774193549
242,1000,0.2,barabassi,0.631578947368421,0.10526315789473684,0.4,0.01,0.6,0.840516129032258,0.5538709677419354
243,1000,0.2,barabassi,0.631578947368421,0.15789473684210525,0.4,0.01,0.6,0.8484516129032259,0.5426774193548387
244,1000,0.2,barabassi,0.631578947368421,0.21052631578947367,0.4,0.01,0.6,0.8487741935483871,0.5339677419354839
245,1000,0.2,barabassi,0.631578947368421,0.2631578947368421,0.4,0.01,0.6,0.8496774193548386,0.5227419354838709
246,1000,0.2,barabassi,0.631578947368421,0.3157894736842105,0.4,0.01,0.6,0.8511612903225806,0.5216451612903226
247,1000,0.2,barabassi,0.631578947368421,0.3684210526315789,0.4,0.01,0.6,0.8510322580645161,0.5155806451612903
248,1000,0.2,barabassi,0.631578947368421,0.42105263157894735,0.4,0.01,0.6,0.8525806451612904,0.5232258064516129
249,1000,0.2,barabassi,0.631578947368421,0.47368421052631576,0.4,0.01,0.6,0.8518387096774194,0.5230967741935484
250,1000,0.2,barabassi,0.631578947368421,0.5263157894736842,0.4,0.01,0.6,0.8530645161290323,0.524258064516129
251,1000,0.2,barabassi,0.631578947368421,0.5789473684210527,0.4,0.01,0.6,0.8538709677419355,0.5194516129032258
252,1000,0.2,barabassi,0.631578947368421,0.631578947368421,0.4,0.01,0.6,0.8538709677419355,0.5237419354838709
253,1000,0.2,barabassi,0.631578947368421,0.6842105263157894,0.4,0.01,0.6,0.8535483870967742,0.5210645161290323
254,1000,0.2,barabassi,0.631578947368421,0.7368421052631579,0.4,0.01,0.6,0.8550322580645161,0.5220967741935484
255,1000,0.2,barabassi,0.631578947368421,0.7894736842105263,0.4,0.01,0.6,0.8525483870967742,0.5190645161290323
256,1000,0.2,barabassi,0.631578947368421,0.8421052631578947,0.4,0.01,0.6,0.8520645161290323,0.5198064516129032
257,1000,0.2,barabassi,0.631578947368421,0.894736842105263,0.4,0.01,0.6,0.8520322580645161,0.5178064516129032
258,1000,0.2,barabassi,0.631578947368421,0.9473684210526315,0.4,0.01,0.6,0.8523548387096774,0.5175806451612903
259,1000,0.2,barabassi,0.631578947368421,1.0,0.4,0.01,0.6,0.8511612903225806,0.5232903225806451
260,1000,0.2,barabassi,0.6842105263157894,0.0,0.4,0.01,0.6,0.8138387096774193,0.6555806451612903
261,1000,0.2,barabassi,0.6842105263157894,0.05263157894736842,0.4,0.01,0.6,0.8316451612903225,0.5914516129032259
262,1000,0.2,barabassi,0.6842105263157894,0.10526315789473684,0.4,0.01,0.6,0.8404193548387097,0.5640322580645161
263,1000,0.2,barabassi,0.6842105263157894,0.15789473684210525,0.4,0.01,0.6,0.8458387096774194,0.5427741935483871
264,1000,0.2,barabassi,0.6842105263157894,0.21052631578947367,0.4,0.01,0.6,0.8471935483870968,0.535483870967742
265,1000,0.2,barabassi,0.6842105263157894,0.2631578947368421,0.4,0.01,0.6,0.8502258064516129,0.53
266,1000,0.2,barabassi,0.6842105263157894,0.3157894736842105,0.4,0.01,0.6,0.8504193548387097,0.5240322580645161
267,1000,0.2,barabassi,0.6842105263157894,0.3684210526315789,0.4,0.01,0.6,0.8538064516129031,0.5203225806451613
268,1000,0.2,barabassi,0.6842105263157894,0.42105263157894735,0.4,0.01,0.6,0.8530322580645161,0.5246774193548387
269,1000,0.2,barabassi,0.6842105263157894,0.47368421052631576,0.4,0.01,0.6,0.8522903225806451,0.5237419354838709
270,1000,0.2,barabassi,0.6842105263157894,0.5263157894736842,0.4,0.01,0.6,0.8504516129032258,0.5192258064516129
271,1000,0.2,barabassi,0.6842105263157894,0.5789473684210527,0.4,0.01,0.6,0.8531290322580645,0.5202903225806451
272,1000,0.2,barabassi,0.6842105263157894,0.631578947368421,0.4,0.01,0.6,0.8512903225806451,0.5222903225806451
273,1000,0.2,barabassi,0.6842105263157894,0.6842105263157894,0.4,0.01,0.6,0.8554516129032258,0.5241935483870969
274,1000,0.2,barabassi,0.6842105263157894,0.7368421052631579,0.4,0.01,0.6,0.8521290322580645,0.5239354838709677
275,1000,0.2,barabassi,0.6842105263157894,0.7894736842105263,0.4,0.01,0.6,0.8518387096774194,0.5200967741935484
276,1000,0.2,barabassi,0.6842105263157894,0.8421052631578947,0.4,0.01,0.6,0.8544193548387097,0.5204516129032258
277,1000,0.2,barabassi,0.6842105263157894,0.894736842105263,0.4,0.01,0.6,0.8522258064516129,0.5253548387096775
278,1000,0.2,barabassi,0.6842105263157894,0.9473684210526315,0.4,0.01,0.6,0.8506451612903225,0.5179032258064515
279,1000,0.2,barabassi,0.6842105263157894,1.0,0.4,0.01,0.6,0.852,0.5221290322580645
280,1000,0.2,barabassi,0.7368421052631579,0.0,0.4,0.01,0.6,0.817,0.6602903225806451
281,1000,0.2,barabassi,0.7368421052631579,0.05263157894736842,0.4,0.01,0.6,0.8347741935483871,0.5914193548387097
282,1000,0.2,barabassi,0.7368421052631579,0.10526315789473684,0.4,0.01,0.6,0.8428387096774194,0.5576129032258065
283,1000,0.2,barabassi,0.7368421052631579,0.15789473684210525,0.4,0.01,0.6,0.8487096774193549,0.5434516129032259
284,1000,0.2,barabassi,0.7368421052631579,0.21052631578947367,0.4,0.01,0.6,0.8483225806451613,0.5362258064516129
285,1000,0.2,barabassi,0.7368421052631579,0.2631578947368421,0.4,0.01,0.6,0.8463225806451613,0.5310322580645161
286,1000,0.2,barabassi,0.7368421052631579,0.3157894736842105,0.4,0.01,0.6,0.8505806451612904,0.5240322580645161
287,1000,0.2,barabassi,0.7368421052631579,0.3684210526315789,0.4,0.01,0.6,0.8498387096774194,0.5169032258064515
288,1000,0.2,barabassi,0.7368421052631579,0.42105263157894735,0.4,0.01,0.6,0.8518387096774194,0.527
289,1000,0.2,barabassi,0.7368421052631579,0.47368421052631576,0.4,0.01,0.6,0.8533870967741936,0.5229677419354839
290,1000,0.2,barabassi,0.7368421052631579,0.5263157894736842,0.4,0.01,0.6,0.8518709677419355,0.5252258064516129
291,1000,0.2,barabassi,0.7368421052631579,0.5789473684210527,0.4,0.01,0.6,0.8506774193548386,0.5256774193548387
292,1000,0.2,barabassi,0.7368421052631579,0.631578947368421,0.4,0.01,0.6,0.8506129032258065,0.5199032258064515
293,1000,0.2,barabassi,0.7368421052631579,0.6842105263157894,0.4,0.01,0.6,0.8529677419354839,0.5264516129032258
294,1000,0.2,barabassi,0.7368421052631579,0.7368421052631579,0.4,0.01,0.6,0.853,0.522258064516129
295,1000,0.2,barabassi,0.7368421052631579,0.7894736842105263,0.4,0.01,0.6,0.8521935483870968,0.5235806451612903
296,1000,0.2,barabassi,0.7368421052631579,0.8421052631578947,0.4,0.01,0.6,0.851741935483871,0.5241290322580645
297,1000,0.2,barabassi,0.7368421052631579,0.894736842105263,0.4,0.01,0.6,0.8498387096774194,0.5176774193548387
298,1000,0.2,barabassi,0.7368421052631579,0.9473684210526315,0.4,0.01,0.6,0.8504838709677419,0.5210322580645161
299,1000,0.2,barabassi,0.7368421052631579,1.0,0.4,0.01,0.6,0.8515483870967742,0.5289354838709677
300,1000,0.2,barabassi,0.7894736842105263,0.0,0.4,0.01,0.6,0.8185483870967741,0.6593548387096775
301,1000,0.2,barabassi,0.7894736842105263,0.05263157894736842,0.4,0.01,0.6,0.8381612903225806,0.5932580645161291
302,1000,0.2,barabassi,0.7894736842105263,0.10526315789473684,0.4,0.01,0.6,0.8441290322580645,0.5636774193548386
303,1000,0.2,barabassi,0.7894736842105263,0.15789473684210525,0.4,0.01,0.6,0.8450322580645161,0.5460967741935484
304,1000,0.2,barabassi,0.7894736842105263,0.21052631578947367,0.4,0.01,0.6,0.8494516129032259,0.5364193548387096
305,1000,0.2,barabassi,0.7894736842105263,0.2631578947368421,0.4,0.01,0.6,0.8524193548387097,0.5355161290322581
306,1000,0.2,barabassi,0.7894736842105263,0.3157894736842105,0.4,0.01,0.6,0.8536774193548387,0.5317096774193548
307,1000,0.2,barabassi,0.7894736842105263,0.3684210526315789,0.4,0.01,0.6,0.8544193548387097,0.5335806451612903
308,1000,0.2,barabassi,0.7894736842105263,0.42105263157894735,0.4,0.01,0.6,0.8502258064516129,0.5295161290322581
309,1000,0.2,barabassi,0.7894736842105263,0.47368421052631576,0.4,0.01,0.6,0.8517096774193549,0.5294516129032258
310,1000,0.2,barabassi,0.7894736842105263,0.5263157894736842,0.4,0.01,0.6,0.8513225806451613,0.5200322580645161
311,1000,0.2,barabassi,0.7894736842105263,0.5789473684210527,0.4,0.01,0.6,0.8520645161290323,0.5322903225806451
312,1000,0.2,barabassi,0.7894736842105263,0.631578947368421,0.4,0.01,0.6,0.8511612903225806,0.5258064516129032
313,1000,0.2,barabassi,0.7894736842105263,0.6842105263157894,0.4,0.01,0.6,0.8524838709677419,0.5203870967741936
314,1000,0.2,barabassi,0.7894736842105263,0.7368421052631579,0.4,0.01,0.6,0.8534838709677419,0.5250645161290323
315,1000,0.2,barabassi,0.7894736842105263,0.7894736842105263,0.4,0.01,0.6,0.8517096774193549,0.5210645161290323
316,1000,0.2,barabassi,0.7894736842105263,0.8421052631578947,0.4,0.01,0.6,0.852516129032258,0.5240322580645161
317,1000,0.2,barabassi,0.7894736842105263,0.894736842105263,0.4,0.01,0.6,0.8507741935483871,0.5264516129032258
318,1000,0.2,barabassi,0.7894736842105263,0.9473684210526315,0.4,0.01,0.6,0.8523870967741936,0.5263548387096775
319,1000,0.2,barabassi,0.7894736842105263,1.0,0.4,0.01,0.6,0.8524838709677419,0.5239354838709677
320,1000,0.2,barabassi,0.8421052631578947,0.0,0.4,0.01,0.6,0.815,0.659741935483871
321,1000,0.2,barabassi,0.8421052631578947,0.05263157894736842,0.4,0.01,0.6,0.8360645161290323,0.5957096774193549
322,1000,0.2,barabassi,0.8421052631578947,0.10526315789473684,0.4,0.01,0.6,0.8418387096774194,0.5625483870967741
323,1000,0.2,barabassi,0.8421052631578947,0.15789473684210525,0.4,0.01,0.6,0.8449677419354839,0.547258064516129
324,1000,0.2,barabassi,0.8421052631578947,0.21052631578947367,0.4,0.01,0.6,0.8472903225806451,0.5360645161290323
325,1000,0.2,barabassi,0.8421052631578947,0.2631578947368421,0.4,0.01,0.6,0.8498387096774194,0.5287096774193549
326,1000,0.2,barabassi,0.8421052631578947,0.3157894736842105,0.4,0.01,0.6,0.8523225806451613,0.5264516129032258
327,1000,0.2,barabassi,0.8421052631578947,0.3684210526315789,0.4,0.01,0.6,0.8514516129032258,0.5279677419354839
328,1000,0.2,barabassi,0.8421052631578947,0.42105263157894735,0.4,0.01,0.6,0.8530322580645161,0.5264193548387096
329,1000,0.2,barabassi,0.8421052631578947,0.47368421052631576,0.4,0.01,0.6,0.8524516129032258,0.5280645161290323
330,1000,0.2,barabassi,0.8421052631578947,0.5263157894736842,0.4,0.01,0.6,0.8517096774193549,0.5233225806451614
331,1000,0.2,barabassi,0.8421052631578947,0.5789473684210527,0.4,0.01,0.6,0.8501935483870968,0.5212903225806451
332,1000,0.2,barabassi,0.8421052631578947,0.631578947368421,0.4,0.01,0.6,0.8507096774193549,0.5212258064516129
333,1000,0.2,barabassi,0.8421052631578947,0.6842105263157894,0.4,0.01,0.6,0.8525806451612904,0.527483870967742
334,1000,0.2,barabassi,0.8421052631578947,0.7368421052631579,0.4,0.01,0.6,0.8494516129032259,0.5205161290322581
335,1000,0.2,barabassi,0.8421052631578947,0.7894736842105263,0.4,0.01,0.6,0.85,0.5232258064516129
336,1000,0.2,barabassi,0.8421052631578947,0.8421052631578947,0.4,0.01,0.6,0.8522903225806451,0.5253225806451614
337,1000,0.2,barabassi,0.8421052631578947,0.894736842105263,0.4,0.01,0.6,0.8502903225806451,0.5277419354838709
338,1000,0.2,barabassi,0.8421052631578947,0.9473684210526315,0.4,0.01,0.6,0.8521290322580645,0.5290967741935484
339,1000,0.2,barabassi,0.8421052631578947,1.0,0.4,0.01,0.6,0.8519354838709677,0.5255483870967741
340,1000,0.2,barabassi,0.894736842105263,0.0,0.4,0.01,0.6,0.8151290322580645,0.6606129032258065
341,1000,0.2,barabassi,0.894736842105263,0.05263157894736842,0.4,0.01,0.6,0.8336451612903225,0.5928064516129031
342,1000,0.2,barabassi,0.894736842105263,0.10526315789473684,0.4,0.01,0.6,0.8412580645161291,0.5638709677419355
343,1000,0.2,barabassi,0.894736842105263,0.15789473684210525,0.4,0.01,0.6,0.8444193548387097,0.545741935483871
344,1000,0.2,barabassi,0.894736842105263,0.21052631578947367,0.4,0.01,0.6,0.8469354838709677,0.5330322580645162
345,1000,0.2,barabassi,0.894736842105263,0.2631578947368421,0.4,0.01,0.6,0.8497741935483871,0.5343870967741935
346,1000,0.2,barabassi,0.894736842105263,0.3157894736842105,0.4,0.01,0.6,0.8477096774193549,0.5297419354838709
347,1000,0.2,barabassi,0.894736842105263,0.3684210526315789,0.4,0.01,0.6,0.8519354838709677,0.5318709677419355
348,1000,0.2,barabassi,0.894736842105263,0.42105263157894735,0.4,0.01,0.6,0.8501935483870968,0.5266774193548387
349,1000,0.2,barabassi,0.894736842105263,0.47368421052631576,0.4,0.01,0.6,0.8528064516129031,0.5302903225806451
350,1000,0.2,barabassi,0.894736842105263,0.5263157894736842,0.4,0.01,0.6,0.8498064516129031,0.5264193548387096
351,1000,0.2,barabassi,0.894736842105263,0.5789473684210527,0.4,0.01,0.6,0.8475806451612904,0.5256774193548387
352,1000,0.2,barabassi,0.894736842105263,0.631578947368421,0.4,0.01,0.6,0.8498709677419355,0.5255161290322581
353,1000,0.2,barabassi,0.894736842105263,0.6842105263157894,0.4,0.01,0.6,0.8499354838709677,0.5277741935483871
354,1000,0.2,barabassi,0.894736842105263,0.7368421052631579,0.4,0.01,0.6,0.8519032258064516,0.5227741935483871
355,1000,0.2,barabassi,0.894736842105263,0.7894736842105263,0.4,0.01,0.6,0.8495806451612904,0.5243548387096775
356,1000,0.2,barabassi,0.894736842105263,0.8421052631578947,0.4,0.01,0.6,0.8495806451612904,0.5301612903225806
357,1000,0.2,barabassi,0.894736842105263,0.894736842105263,0.4,0.01,0.6,0.8489677419354839,0.5289032258064515
358,1000,0.2,barabassi,0.894736842105263,0.9473684210526315,0.4,0.01,0.6,0.8500322580645161,0.527258064516129
359,1000,0.2,barabassi,0.894736842105263,1.0,0.4,0.01,0.6,0.8513548387096774,0.5274193548387096
360,1000,0.2,barabassi,0.9473684210526315,0.0,0.4,0.01,0.6,0.8181612903225806,0.6641612903225806
361,1000,0.2,barabassi,0.9473684210526315,0.05263157894736842,0.4,0.01,0.6,0.8376774193548386,0.6009677419354839
362,1000,0.2,barabassi,0.9473684210526315,0.10526315789473684,0.4,0.01,0.6,0.8421935483870968,0.5668064516129032
363,1000,0.2,barabassi,0.9473684210526315,0.15789473684210525,0.4,0.01,0.6,0.8466774193548386,0.5480967741935484
364,1000,0.2,barabassi,0.9473684210526315,0.21052631578947367,0.4,0.01,0.6,0.849741935483871,0.5426774193548387
365,1000,0.2,barabassi,0.9473684210526315,0.2631578947368421,0.4,0.01,0.6,0.8491290322580645,0.535258064516129
366,1000,0.2,barabassi,0.9473684210526315,0.3157894736842105,0.4,0.01,0.6,0.8488064516129031,0.5367096774193548
367,1000,0.2,barabassi,0.9473684210526315,0.3684210526315789,0.4,0.01,0.6,0.8508387096774194,0.533258064516129
368,1000,0.2,barabassi,0.9473684210526315,0.42105263157894735,0.4,0.01,0.6,0.8510322580645161,0.5280645161290323
369,1000,0.2,barabassi,0.9473684210526315,0.47368421052631576,0.4,0.01,0.6,0.8502258064516129,0.5275483870967741
370,1000,0.2,barabassi,0.9473684210526315,0.5263157894736842,0.4,0.01,0.6,0.8493548387096774,0.5265483870967741
371,1000,0.2,barabassi,0.9473684210526315,0.5789473684210527,0.4,0.01,0.6,0.8505806451612904,0.5283225806451614
372,1000,0.2,barabassi,0.9473684210526315,0.631578947368421,0.4,0.01,0.6,0.8484838709677419,0.5284193548387096
373,1000,0.2,barabassi,0.9473684210526315,0.6842105263157894,0.4,0.01,0.6,0.8550645161290323,0.5326451612903226
374,1000,0.2,barabassi,0.9473684210526315,0.7368421052631579,0.4,0.01,0.6,0.8498709677419355,0.5291935483870969
375,1000,0.2,barabassi,0.9473684210526315,0.7894736842105263,0.4,0.01,0.6,0.8515806451612904,0.5292903225806451
376,1000,0.2,barabassi,0.9473684210526315,0.8421052631578947,0.4,0.01,0.6,0.849516129032258,0.5296129032258065
377,1000,0.2,barabassi,0.9473684210526315,0.894736842105263,0.4,0.01,0.6,0.8517096774193549,0.5299677419354839
378,1000,0.2,barabassi,0.9473684210526315,0.9473684210526315,0.4,0.01,0.6,0.8515806451612904,0.5265806451612903
379,1000,0.2,barabassi,0.9473684210526315,1.0,0.4,0.01,0.6,0.8506774193548386,0.527
380,1000,0.2,barabassi,1.0,0.0,0.4,0.01,0.6,0.8179354838709677,0.6655161290322581
381,1000,0.2,barabassi,1.0,0.05263157894736842,0.4,0.01,0.6,0.8348387096774194,0.6013870967741936
382,1000,0.2,barabassi,1.0,0.10526315789473684,0.4,0.01,0.6,0.8407741935483871,0.5576129032258065
383,1000,0.2,barabassi,1.0,0.15789473684210525,0.4,0.01,0.6,0.8472258064516129,0.5549032258064516
384,1000,0.2,barabassi,1.0,0.21052631578947367,0.4,0.01,0.6,0.8484516129032259,0.5449354838709677
385,1000,0.2,barabassi,1.0,0.2631578947368421,0.4,0.01,0.6,0.8471935483870968,0.5393870967741935
386,1000,0.2,barabassi,1.0,0.3157894736842105,0.4,0.01,0.6,0.8490967741935485,0.5352258064516129
387,1000,0.2,barabassi,1.0,0.3684210526315789,0.4,0.01,0.6,0.8504516129032258,0.5320967741935484
388,1000,0.2,barabassi,1.0,0.42105263157894735,0.4,0.01,0.6,0.8493870967741936,0.5265161290322581
389,1000,0.2,barabassi,1.0,0.47368421052631576,0.4,0.01,0.6,0.8518064516129031,0.5318387096774194
390,1000,0.2,barabassi,1.0,0.5263157894736842,0.4,0.01,0.6,0.8486451612903225,0.5280322580645161
391,1000,0.2,barabassi,1.0,0.5789473684210527,0.4,0.01,0.6,0.8497741935483871,0.5262258064516129
392,1000,0.2,barabassi,1.0,0.631578947368421,0.4,0.01,0.6,0.8517096774193549,0.5319032258064516
393,1000,0.2,barabassi,1.0,0.6842105263157894,0.4,0.01,0.6,0.8495806451612904,0.5287419354838709
394,1000,0.2,barabassi,1.0,0.7368421052631579,0.4,0.01,0.6,0.8497096774193549,0.5243225806451614
395,1000,0.2,barabassi,1.0,0.7894736842105263,0.4,0.01,0.6,0.8514838709677419,0.5291612903225806
396,1000,0.2,barabassi,1.0,0.8421052631578947,0.4,0.01,0.6,0.8494838709677419,0.5299354838709677
397,1000,0.2,barabassi,1.0,0.894736842105263,0.4,0.01,0.6,0.8508387096774194,0.5319354838709677
398,1000,0.2,barabassi,1.0,0.9473684210526315,0.4,0.01,0.6,0.8510967741935485,0.5269354838709677
399,1000,0.2,barabassi,1.0,1.0,0.4,0.01,0.6,0.8511935483870968,0.5292903225806451
